customer_id,acquisition_channel,region,recency_days,frequency,monetary_value,customer_aov,first_order_date,last_order_date,recency_score,frequency_score,monetary_score,rfm_segment,churned_90d
C006104,Organic Search,North,10,1,44.47,44.47,2025-12-22,2025-12-22,5,1,1,New Customers,0
C005361,Organic Search,Central,233,1,44.45,44.45,2025-05-13,2025-05-13,2,1,1,Hibernating,1
C004406,Affiliate,North,153,1,44.4,44.4,2025-08-01,2025-08-01,3,1,1,Need Attention,1
C005664,Organic Search,West,87,1,44.38,44.38,2025-10-06,2025-10-06,3,1,1,Need Attention,0
C003998,Paid Search,South,139,1,44.3,44.3,2025-08-15,2025-08-15,3,1,1,Need Attention,1
C008759,Organic Search,South,641,1,44.3,44.3,2024-03-31,2024-03-31,1,1,1,Hibernating,1
C001700,Direct,East,322,1,44.18,44.18,2025-02-13,2025-02-13,1,1,1,Hibernating,1
C008741,Affiliate,West,87,1,44.15,44.15,2025-10-06,2025-10-06,3,1,1,Need Attention,0
C007560,Direct,East,227,1,44.12,44.12,2025-05-19,2025-05-19,2,1,1,Hibernating,1
C002521,Paid Search,West,27,1,44.07,44.07,2025-12-05,2025-12-05,5,1,1,New Customers,0
C006487,Email,South,110,1,43.99,43.99,2025-09-13,2025-09-13,3,1,1,Need Attention,1
C003990,Organic Search,North,73,1,43.98,43.98,2025-10-20,2025-10-20,4,1,1,Need Attention,0
C000428,Email,North,233,1,43.92,43.92,2025-05-13,2025-05-13,2,1,1,Hibernating,1
C007163,Organic Search,North,144,1,43.91,43.91,2025-08-10,2025-08-10,3,1,1,Need Attention,1
C009451,Direct,North,124,2,43.87,21.93,2025-07-22,2025-08-30,3,4,1,Loyal Customers,1
C001754,Email,West,543,1,43.87,43.87,2024-07-07,2024-07-07,1,1,1,Hibernating,1
C006093,Social,Central,76,1,43.83,43.83,2025-10-17,2025-10-17,4,1,1,Need Attention,0
C000959,Paid Search,South,18,1,43.79,43.79,2025-12-14,2025-12-14,5,1,1,New Customers,0
C004057,Social,South,198,1,43.78,43.78,2025-06-17,2025-06-17,2,1,1,Hibernating,1
C007311,Email,South,309,1,43.69,43.69,2025-02-26,2025-02-26,1,1,1,Hibernating,1
C003164,Affiliate,East,95,1,43.65,43.65,2025-09-28,2025-09-28,3,1,1,Need Attention,1
C008620,Email,East,115,1,43.64,43.64,2025-09-08,2025-09-08,3,1,1,Need Attention,1
C006987,Organic Search,North,1,1,43.57,43.57,2025-12-31,2025-12-31,5,1,1,New Customers,0
C001394,Direct,West,56,1,43.57,43.57,2025-11-06,2025-11-06,4,1,1,Need Attention,0
C008461,Paid Search,East,88,1,43.56,43.56,2025-10-05,2025-10-05,3,1,1,Need Attention,0
C005269,Organic Search,East,384,1,43.55,43.55,2024-12-13,2024-12-13,1,1,1,Hibernating,1
C005831,Paid Search,Central,76,1,43.5,43.5,2025-10-17,2025-10-17,4,1,1,Need Attention,0
C004512,Paid Search,North,76,1,43.48,43.48,2025-10-17,2025-10-17,4,1,1,Need Attention,0
C002085,Direct,Central,699,1,43.46,43.46,2024-02-02,2024-02-02,1,1,1,Hibernating,1
C006551,Organic Search,East,80,1,43.45,43.45,2025-10-13,2025-10-13,4,1,1,Need Attention,0
C001293,Organic Search,North,27,1,43.37,43.37,2025-12-05,2025-12-05,5,1,1,New Customers,0
C002451,Paid Search,Central,168,2,43.34,21.67,2024-09-04,2025-07-17,2,4,1,At Risk,1
C007960,Direct,North,19,1,43.33,43.33,2025-12-13,2025-12-13,5,1,1,New Customers,0
C002038,Organic Search,West,217,1,43.21,43.21,2025-05-29,2025-05-29,2,1,1,Hibernating,1
C000841,Social,West,24,1,43.15,43.15,2025-12-08,2025-12-08,5,1,1,New Customers,0
C000945,Organic Search,South,122,1,42.96,42.96,2025-09-01,2025-09-01,3,1,1,Need Attention,1
C003800,Paid Search,South,34,1,42.81,42.81,2025-11-28,2025-11-28,5,1,1,New Customers,0
C007506,Email,East,67,1,42.79,42.79,2025-10-26,2025-10-26,4,1,1,Need Attention,0
C008381,Social,South,29,1,42.76,42.76,2025-12-03,2025-12-03,5,1,1,New Customers,0
C005958,Paid Search,West,578,1,42.76,42.76,2024-06-02,2024-06-02,1,1,1,Hibernating,1
C004847,Affiliate,West,396,1,42.69,42.69,2024-12-01,2024-12-01,1,1,1,Hibernating,1
C003294,Paid Search,South,110,1,42.57,42.57,2025-09-13,2025-09-13,3,1,1,Need Attention,1
C001398,Social,East,91,1,42.56,42.56,2025-10-02,2025-10-02,3,1,1,Need Attention,1
C001410,Paid Search,East,84,1,42.39,42.39,2025-10-09,2025-10-09,3,1,1,Need Attention,0
C009693,Organic Search,East,85,1,42.38,42.38,2025-10-08,2025-10-08,3,1,1,Need Attention,0
C006494,Direct,West,10,1,42.31,42.31,2025-12-22,2025-12-22,5,1,1,New Customers,0
C006350,Organic Search,East,227,1,42.24,42.24,2025-05-19,2025-05-19,2,1,1,Hibernating,1
C001299,Organic Search,East,666,1,42.21,42.21,2024-03-06,2024-03-06,1,1,1,Hibernating,1
C008834,Organic Search,North,113,1,42.07,42.07,2025-09-10,2025-09-10,3,1,1,Need Attention,1
C000382,Paid Search,East,24,1,42.06,42.06,2025-12-08,2025-12-08,5,1,1,New Customers,0
C004891,Social,South,89,1,41.95,41.95,2025-10-04,2025-10-04,3,1,1,Need Attention,0
C009369,Direct,East,105,1,41.84,41.84,2025-09-18,2025-09-18,3,1,1,Need Attention,1
C001979,Direct,East,42,1,41.82,41.82,2025-11-20,2025-11-20,4,1,1,Need Attention,0
C004019,Organic Search,West,440,1,41.7,41.7,2024-10-18,2024-10-18,1,1,1,Hibernating,1
C009131,Direct,West,359,1,41.68,41.68,2025-01-07,2025-01-07,1,1,1,Hibernating,1
C009280,Organic Search,East,40,1,41.53,41.53,2025-11-22,2025-11-22,4,1,1,Need Attention,0
C002448,Paid Search,South,66,1,41.53,41.53,2025-10-27,2025-10-27,4,1,1,Need Attention,0
C001527,Organic Search,South,54,1,41.49,41.49,2025-11-08,2025-11-08,4,1,1,Need Attention,0
C004651,Paid Search,North,19,1,41.43,41.43,2025-12-13,2025-12-13,5,1,1,New Customers,0
C002135,Organic Search,South,89,1,41.3,41.3,2025-10-04,2025-10-04,3,1,1,Need Attention,0
C000801,Email,East,117,1,41.28,41.28,2025-09-06,2025-09-06,3,1,1,Need Attention,1
C003759,Organic Search,East,227,1,41.21,41.21,2025-05-19,2025-05-19,2,1,1,Hibernating,1
C006910,Organic Search,South,569,1,41.19,41.19,2024-06-11,2024-06-11,1,1,1,Hibernating,1
C003271,Organic Search,North,213,1,41.18,41.18,2025-06-02,2025-06-02,2,1,1,Hibernating,1
C002110,Social,West,457,1,41.01,41.01,2024-10-01,2024-10-01,1,1,1,Hibernating,1
C006816,Direct,West,133,1,40.99,40.99,2025-08-21,2025-08-21,3,1,1,Need Attention,1
C004878,Social,Central,146,1,40.88,40.88,2025-08-08,2025-08-08,3,1,1,Need Attention,1
C006835,Paid Search,South,65,1,40.87,40.87,2025-10-28,2025-10-28,4,1,1,Need Attention,0
C005065,Paid Search,East,251,1,40.84,40.84,2025-04-25,2025-04-25,2,1,1,Hibernating,1
C000529,Social,East,94,1,40.73,40.73,2025-09-29,2025-09-29,3,1,1,Need Attention,1
C001613,Organic Search,East,275,1,40.7,40.7,2025-04-01,2025-04-01,2,1,1,Hibernating,1
C009206,Direct,North,175,1,40.65,40.65,2025-07-10,2025-07-10,2,1,1,Hibernating,1
C000689,Organic Search,East,646,1,40.6,40.6,2024-03-26,2024-03-26,1,1,1,Hibernating,1
C001418,Email,North,172,1,40.57,40.57,2025-07-13,2025-07-13,2,1,1,Hibernating,1
C001564,Social,East,209,1,40.57,40.57,2025-06-06,2025-06-06,2,1,1,Hibernating,1
C000161,Organic Search,West,358,1,40.55,40.55,2025-01-08,2025-01-08,1,1,1,Hibernating,1
C009096,Direct,North,108,1,40.42,40.42,2025-09-15,2025-09-15,3,1,1,Need Attention,1
C008590,Paid Search,Central,250,1,40.4,40.4,2025-04-26,2025-04-26,2,1,1,Hibernating,1
C004568,Organic Search,West,48,1,40.3,40.3,2025-11-14,2025-11-14,4,1,1,Need Attention,0
C002804,Email,North,4,1,40.24,40.24,2025-12-28,2025-12-28,5,1,1,New Customers,0
C001884,Paid Search,East,24,1,40.21,40.21,2025-12-08,2025-12-08,5,1,1,New Customers,0
C005156,Affiliate,West,24,1,40.19,40.19,2025-12-08,2025-12-08,5,1,1,New Customers,0
C006716,Paid Search,North,154,1,40.11,40.11,2025-07-31,2025-07-31,3,1,1,Need Attention,1
C000876,Social,East,82,1,40.09,40.09,2025-10-11,2025-10-11,4,1,1,Need Attention,0
C009650,Direct,South,134,1,40.09,40.09,2025-08-20,2025-08-20,3,1,1,Need Attention,1
C009038,Affiliate,North,257,1,39.98,39.98,2025-04-19,2025-04-19,2,1,1,Hibernating,1
C007477,Social,South,242,1,39.85,39.85,2025-05-04,2025-05-04,2,1,1,Hibernating,1
C006053,Affiliate,North,90,1,39.81,39.81,2025-10-03,2025-10-03,3,1,1,Need Attention,0
C002655,Organic Search,South,119,1,39.81,39.81,2025-09-04,2025-09-04,3,1,1,Need Attention,1
C000169,Organic Search,South,126,1,39.8,39.8,2025-08-28,2025-08-28,3,1,1,Need Attention,1
C005693,Paid Search,North,107,1,39.72,39.72,2025-09-16,2025-09-16,3,1,1,Need Attention,1
C004578,Social,West,15,1,39.7,39.7,2025-12-17,2025-12-17,5,1,1,New Customers,0
C007814,Email,South,128,1,39.68,39.68,2025-08-26,2025-08-26,3,1,1,Need Attention,1
C008515,Organic Search,South,130,1,39.68,39.68,2025-08-24,2025-08-24,3,1,1,Need Attention,1
C006499,Email,South,40,1,39.66,39.66,2025-11-22,2025-11-22,4,1,1,Need Attention,0
C008167,Paid Search,East,81,1,39.66,39.66,2025-10-12,2025-10-12,4,1,1,Need Attention,0
C005791,Email,West,23,1,39.62,39.62,2025-12-09,2025-12-09,5,1,1,New Customers,0
C008121,Direct,South,23,1,39.48,39.48,2025-12-09,2025-12-09,5,1,1,New Customers,0
C002643,Social,North,155,1,39.45,39.45,2025-07-30,2025-07-30,3,1,1,Need Attention,1
C004187,Direct,West,109,1,39.37,39.37,2025-09-14,2025-09-14,3,1,1,Need Attention,1
C006103,Organic Search,North,420,1,39.37,39.37,2024-11-07,2024-11-07,1,1,1,Hibernating,1
C003043,Social,East,6,1,39.36,39.36,2025-12-26,2025-12-26,5,1,1,New Customers,0
C003550,Email,North,443,1,39.25,39.25,2024-10-15,2024-10-15,1,1,1,Hibernating,1
C008327,Direct,East,213,1,39.12,39.12,2025-06-02,2025-06-02,2,1,1,Hibernating,1
C009960,Organic Search,South,79,1,39.09,39.09,2025-10-14,2025-10-14,4,1,1,Need Attention,0
C009445,Email,East,335,1,39.08,39.08,2025-01-31,2025-01-31,1,1,1,Hibernating,1
C007573,Organic Search,West,101,1,39.05,39.05,2025-09-22,2025-09-22,3,1,1,Need Attention,1
C001158,Direct,West,491,1,39.02,39.02,2024-08-28,2024-08-28,1,1,1,Hibernating,1
C007295,Paid Search,Central,19,1,38.97,38.97,2025-12-13,2025-12-13,5,1,1,New Customers,0
C005677,Direct,West,68,1,38.96,38.96,2025-10-25,2025-10-25,4,1,1,Need Attention,0
C007839,Organic Search,East,154,1,38.94,38.94,2025-07-31,2025-07-31,3,1,1,Need Attention,1
C003221,Email,South,199,1,38.93,38.93,2025-06-16,2025-06-16,2,1,1,Hibernating,1
C001536,Organic Search,South,204,1,38.8,38.8,2025-06-11,2025-06-11,2,1,1,Hibernating,1
C006181,Social,West,90,1,38.77,38.77,2025-10-03,2025-10-03,3,1,1,Need Attention,0
C006048,Social,West,193,1,38.77,38.77,2025-06-22,2025-06-22,2,1,1,Hibernating,1
C004671,Organic Search,West,404,1,38.76,38.76,2024-11-23,2024-11-23,1,1,1,Hibernating,1
C001800,Paid Search,Central,525,1,38.76,38.76,2024-07-25,2024-07-25,1,1,1,Hibernating,1
C008402,Direct,West,250,1,38.72,38.72,2025-04-26,2025-04-26,2,1,1,Hibernating,1
C005799,Social,Central,107,1,38.66,38.66,2025-09-16,2025-09-16,3,1,1,Need Attention,1
C001575,Direct,West,301,1,38.56,38.56,2025-03-06,2025-03-06,1,1,1,Hibernating,1
C006687,Email,North,92,1,38.54,38.54,2025-10-01,2025-10-01,3,1,1,Need Attention,1
C001101,Email,West,94,1,38.46,38.46,2025-09-29,2025-09-29,3,1,1,Need Attention,1
C003131,Social,South,230,1,38.43,38.43,2025-05-16,2025-05-16,2,1,1,Hibernating,1
C009849,Direct,South,149,1,38.32,38.32,2025-08-05,2025-08-05,3,1,1,Need Attention,1
C009874,Paid Search,South,56,1,38.26,38.26,2025-11-06,2025-11-06,4,1,1,Need Attention,0
C006798,Email,West,205,1,38.23,38.23,2025-06-10,2025-06-10,2,1,1,Hibernating,1
C005326,Affiliate,West,146,1,38.17,38.17,2025-08-08,2025-08-08,3,1,1,Need Attention,1
C002327,Affiliate,West,155,1,38.17,38.17,2025-07-30,2025-07-30,3,1,1,Need Attention,1
C008950,Social,West,313,1,38.06,38.06,2025-02-22,2025-02-22,1,1,1,Hibernating,1
C000952,Organic Search,South,404,1,38.06,38.06,2024-11-23,2024-11-23,1,1,1,Hibernating,1
C008977,Direct,West,62,1,38.05,38.05,2025-10-31,2025-10-31,4,1,1,Need Attention,0
C008839,Social,West,57,1,38.02,38.02,2025-11-05,2025-11-05,4,1,1,Need Attention,0
C003720,Organic Search,South,214,1,37.96,37.96,2025-06-01,2025-06-01,2,1,1,Hibernating,1
C000718,Affiliate,West,192,1,37.95,37.95,2025-06-23,2025-06-23,2,1,1,Hibernating,1
C006282,Paid Search,South,192,1,37.94,37.94,2025-06-23,2025-06-23,2,1,1,Hibernating,1
C004366,Direct,West,3,1,37.9,37.9,2025-12-29,2025-12-29,5,1,1,New Customers,0
C005085,Direct,East,189,1,37.8,37.8,2025-06-26,2025-06-26,2,1,1,Hibernating,1
C008318,Social,East,132,1,37.77,37.77,2025-08-22,2025-08-22,3,1,1,Need Attention,1
C002941,Social,West,143,2,37.62,18.81,2025-01-19,2025-08-11,3,4,1,Loyal Customers,1
C001442,Direct,West,171,1,37.61,37.61,2025-07-14,2025-07-14,2,1,1,Hibernating,1
C007399,Social,North,124,1,37.58,37.58,2025-08-30,2025-08-30,3,1,1,Need Attention,1
C006384,Organic Search,East,10,1,37.54,37.54,2025-12-22,2025-12-22,5,1,1,New Customers,0
C001524,Organic Search,East,162,1,37.49,37.49,2025-07-23,2025-07-23,2,1,1,Hibernating,1
C004940,Paid Search,West,327,2,37.45,18.73,2024-05-31,2025-02-08,1,4,1,At Risk,1
C002578,Organic Search,East,307,1,37.43,37.43,2025-02-28,2025-02-28,1,1,1,Hibernating,1
C008801,Email,West,523,1,37.38,37.38,2024-07-27,2024-07-27,1,1,1,Hibernating,1
C005447,Organic Search,North,36,1,37.35,37.35,2025-11-26,2025-11-26,4,1,1,Need Attention,0
C008239,Direct,Central,228,2,37.25,18.63,2024-09-27,2025-05-18,2,4,1,At Risk,1
C003254,Organic Search,South,254,1,37.23,37.23,2025-04-22,2025-04-22,2,1,1,Hibernating,1
C007186,Organic Search,South,273,1,37.13,37.13,2025-04-03,2025-04-03,2,1,1,Hibernating,1
C001654,Paid Search,West,99,1,37.12,37.12,2025-09-24,2025-09-24,3,1,1,Need Attention,1
C008776,Organic Search,West,339,1,37.02,37.02,2025-01-27,2025-01-27,1,1,1,Hibernating,1
C008055,Paid Search,East,84,1,36.9,36.9,2025-10-09,2025-10-09,3,1,1,Need Attention,0
C006653,Organic Search,Central,391,1,36.72,36.72,2024-12-06,2024-12-06,1,1,1,Hibernating,1
C009278,Email,West,94,1,36.71,36.71,2025-09-29,2025-09-29,3,1,1,Need Attention,1
C009991,Direct,South,686,1,36.62,36.62,2024-02-15,2024-02-15,1,1,1,Hibernating,1
C000036,Organic Search,West,148,1,36.57,36.57,2025-08-06,2025-08-06,3,1,1,Need Attention,1
C001282,Affiliate,South,174,1,36.57,36.57,2025-07-11,2025-07-11,2,1,1,Hibernating,1
C002071,Direct,East,147,1,36.44,36.44,2025-08-07,2025-08-07,3,1,1,Need Attention,1
C008376,Social,North,367,1,36.42,36.42,2024-12-30,2024-12-30,1,1,1,Hibernating,1
C000367,Affiliate,West,362,1,36.41,36.41,2025-01-04,2025-01-04,1,1,1,Hibernating,1
C008919,Organic Search,East,503,1,36.4,36.4,2024-08-16,2024-08-16,1,1,1,Hibernating,1
C009962,Paid Search,South,27,1,36.24,36.24,2025-12-05,2025-12-05,5,1,1,New Customers,0
C005276,Organic Search,East,177,1,36.21,36.21,2025-07-08,2025-07-08,2,1,1,Hibernating,1
C000290,Paid Search,West,295,1,36.04,36.04,2025-03-12,2025-03-12,1,1,1,Hibernating,1
C008925,Paid Search,South,2,1,35.98,35.98,2025-12-30,2025-12-30,5,1,1,New Customers,0
C003642,Organic Search,West,138,1,35.5,35.5,2025-08-16,2025-08-16,3,1,1,Need Attention,1
C007244,Organic Search,West,52,1,35.47,35.47,2025-11-10,2025-11-10,4,1,1,Need Attention,0
C001092,Direct,Central,103,1,35.35,35.35,2025-09-20,2025-09-20,3,1,1,Need Attention,1
C007641,Affiliate,West,203,1,35.33,35.33,2025-06-12,2025-06-12,2,1,1,Hibernating,1
C008905,Direct,North,226,1,35.16,35.16,2025-05-20,2025-05-20,2,1,1,Hibernating,1
C006118,Paid Search,West,291,1,35.07,35.07,2025-03-16,2025-03-16,1,1,1,Hibernating,1
C003732,Organic Search,East,188,1,35.06,35.06,2025-06-27,2025-06-27,2,1,1,Hibernating,1
C007140,Paid Search,West,39,1,34.93,34.93,2025-11-23,2025-11-23,4,1,1,Need Attention,0
C002624,Email,East,232,1,34.92,34.92,2025-05-14,2025-05-14,2,1,1,Hibernating,1
C005566,Organic Search,South,23,1,34.89,34.89,2025-12-09,2025-12-09,5,1,1,New Customers,0
C002844,Social,South,226,1,34.79,34.79,2025-05-20,2025-05-20,2,1,1,Hibernating,1
C005783,Direct,South,180,1,34.74,34.74,2025-07-05,2025-07-05,2,1,1,Hibernating,1
C009514,Email,West,183,1,34.7,34.7,2025-07-02,2025-07-02,2,1,1,Hibernating,1
C009091,Organic Search,Central,3,1,34.64,34.64,2025-12-29,2025-12-29,5,1,1,New Customers,0
C008161,Organic Search,South,280,1,34.62,34.62,2025-03-27,2025-03-27,2,1,1,Hibernating,1
C006484,Organic Search,East,365,1,34.57,34.57,2025-01-01,2025-01-01,1,1,1,Hibernating,1
C005383,Organic Search,West,52,1,34.54,34.54,2025-11-10,2025-11-10,4,1,1,Need Attention,0
C004906,Direct,North,112,1,34.53,34.53,2025-09-11,2025-09-11,3,1,1,Need Attention,1
C004336,Organic Search,West,4,1,34.51,34.51,2025-12-28,2025-12-28,5,1,1,New Customers,0
C005429,Social,East,32,1,34.35,34.35,2025-11-30,2025-11-30,5,1,1,New Customers,0
C009486,Paid Search,South,30,1,34.31,34.31,2025-12-02,2025-12-02,5,1,1,New Customers,0
C008166,Paid Search,Central,53,1,34.3,34.3,2025-11-09,2025-11-09,4,1,1,Need Attention,0
C007883,Paid Search,South,283,2,34.21,17.11,2025-01-16,2025-03-24,2,4,1,At Risk,1
C000039,Paid Search,South,116,1,34.18,34.18,2025-09-07,2025-09-07,3,1,1,Need Attention,1
C004179,Email,Central,6,1,34.15,34.15,2025-12-26,2025-12-26,5,1,1,New Customers,0
C007591,Organic Search,South,20,1,34.09,34.09,2025-12-12,2025-12-12,5,1,1,New Customers,0
C003004,Paid Search,East,21,1,33.96,33.96,2025-12-11,2025-12-11,5,1,1,New Customers,0
C006740,Direct,South,145,1,33.93,33.93,2025-08-09,2025-08-09,3,1,1,Need Attention,1
C005130,Organic Search,North,44,1,33.92,33.92,2025-11-18,2025-11-18,4,1,1,Need Attention,0
C002047,Organic Search,South,137,1,33.9,33.9,2025-08-17,2025-08-17,3,1,1,Need Attention,1
C003005,Direct,West,9,1,33.88,33.88,2025-12-23,2025-12-23,5,1,1,New Customers,0
C006322,Paid Search,South,442,1,33.82,33.82,2024-10-16,2024-10-16,1,1,1,Hibernating,1
C004805,Organic Search,West,290,1,33.73,33.73,2025-03-17,2025-03-17,1,1,1,Hibernating,1
C009987,Social,North,263,1,33.69,33.69,2025-04-13,2025-04-13,2,1,1,Hibernating,1
C005827,Affiliate,East,73,1,33.68,33.68,2025-10-20,2025-10-20,4,1,1,Need Attention,0
C008755,Email,West,602,1,33.62,33.62,2024-05-09,2024-05-09,1,1,1,Hibernating,1
C005177,Email,West,103,1,33.61,33.61,2025-09-20,2025-09-20,3,1,1,Need Attention,1
C001997,Direct,South,49,1,33.6,33.6,2025-11-13,2025-11-13,4,1,1,Need Attention,0
C004230,Organic Search,South,164,1,33.58,33.58,2025-07-21,2025-07-21,2,1,1,Hibernating,1
C004973,Direct,South,104,1,33.53,33.53,2025-09-19,2025-09-19,3,1,1,Need Attention,1
C008374,Paid Search,South,343,1,33.51,33.51,2025-01-23,2025-01-23,1,1,1,Hibernating,1
C003465,Affiliate,East,239,1,33.47,33.47,2025-05-07,2025-05-07,2,1,1,Hibernating,1
C004163,Paid Search,East,281,1,33.42,33.42,2025-03-26,2025-03-26,2,1,1,Hibernating,1
C006186,Paid Search,East,370,1,33.34,33.34,2024-12-27,2024-12-27,1,1,1,Hibernating,1
C009033,Email,South,414,1,33.33,33.33,2024-11-13,2024-11-13,1,1,1,Hibernating,1
C006742,Email,South,117,1,33.26,33.26,2025-09-06,2025-09-06,3,1,1,Need Attention,1
C009282,Paid Search,West,267,1,33.25,33.25,2025-04-09,2025-04-09,2,1,1,Hibernating,1
C004191,Direct,West,365,1,33.15,33.15,2025-01-01,2025-01-01,1,1,1,Hibernating,1
C003757,Paid Search,South,164,1,33.05,33.05,2025-07-21,2025-07-21,2,1,1,Hibernating,1
C003470,Paid Search,North,100,1,33.02,33.02,2025-09-23,2025-09-23,3,1,1,Need Attention,1
C001225,Paid Search,West,503,1,33.01,33.01,2024-08-16,2024-08-16,1,1,1,Hibernating,1
C004210,Direct,West,151,1,32.99,32.99,2025-08-03,2025-08-03,3,1,1,Need Attention,1
C008368,Paid Search,East,265,1,32.99,32.99,2025-04-11,2025-04-11,2,1,1,Hibernating,1
C006061,Direct,Central,186,1,32.97,32.97,2025-06-29,2025-06-29,2,1,1,Hibernating,1
C003414,Organic Search,West,358,1,32.97,32.97,2025-01-08,2025-01-08,1,1,1,Hibernating,1
C008098,Paid Search,North,143,1,32.88,32.88,2025-08-11,2025-08-11,3,1,1,Need Attention,1
C005786,Social,East,230,1,32.83,32.83,2025-05-16,2025-05-16,2,1,1,Hibernating,1
C007576,Social,West,221,1,32.68,32.68,2025-05-25,2025-05-25,2,1,1,Hibernating,1
C009069,Organic Search,Central,68,1,32.63,32.63,2025-10-25,2025-10-25,4,1,1,Need Attention,0
C004387,Social,South,63,1,32.55,32.55,2025-10-30,2025-10-30,4,1,1,Need Attention,0
C004596,Affiliate,North,621,1,32.53,32.53,2024-04-20,2024-04-20,1,1,1,Hibernating,1
C008691,Paid Search,South,75,1,32.51,32.51,2025-10-18,2025-10-18,4,1,1,Need Attention,0
C008099,Social,South,349,1,32.45,32.45,2025-01-17,2025-01-17,1,1,1,Hibernating,1
C000022,Direct,South,56,1,32.44,32.44,2025-11-06,2025-11-06,4,1,1,Need Attention,0
C009901,Paid Search,South,69,1,32.36,32.36,2025-10-24,2025-10-24,4,1,1,Need Attention,0
C006065,Paid Search,South,165,1,32.34,32.34,2025-07-20,2025-07-20,2,1,1,Hibernating,1
C001652,Affiliate,South,261,1,32.34,32.34,2025-04-15,2025-04-15,2,1,1,Hibernating,1
C001154,Paid Search,West,41,1,32.33,32.33,2025-11-21,2025-11-21,4,1,1,Need Attention,0
C002902,Paid Search,East,64,1,32.32,32.32,2025-10-29,2025-10-29,4,1,1,Need Attention,0
C001063,Social,South,13,1,32.14,32.14,2025-12-19,2025-12-19,5,1,1,New Customers,0
C001355,Email,East,548,1,32.09,32.09,2024-07-02,2024-07-02,1,1,1,Hibernating,1
C001882,Organic Search,Central,195,1,32.06,32.06,2025-06-20,2025-06-20,2,1,1,Hibernating,1
C003074,Paid Search,East,107,1,32.04,32.04,2025-09-16,2025-09-16,3,1,1,Need Attention,1
C005938,Direct,South,660,1,32.04,32.04,2024-03-12,2024-03-12,1,1,1,Hibernating,1
C000571,Organic Search,South,305,1,31.99,31.99,2025-03-02,2025-03-02,1,1,1,Hibernating,1
C002586,Direct,South,153,1,31.98,31.98,2025-08-01,2025-08-01,3,1,1,Need Attention,1
C007365,Email,West,421,1,31.89,31.89,2024-11-06,2024-11-06,1,1,1,Hibernating,1
C002181,Email,West,148,1,31.8,31.8,2025-08-06,2025-08-06,3,1,1,Need Attention,1
C005284,Organic Search,South,221,1,31.8,31.8,2025-05-25,2025-05-25,2,1,1,Hibernating,1
C005570,Direct,East,239,1,31.8,31.8,2025-05-07,2025-05-07,2,1,1,Hibernating,1
C001535,Paid Search,West,227,1,31.77,31.77,2025-05-19,2025-05-19,2,1,1,Hibernating,1
C001522,Organic Search,North,357,1,31.74,31.74,2025-01-09,2025-01-09,1,1,1,Hibernating,1
C009157,Email,South,31,1,31.67,31.67,2025-12-01,2025-12-01,5,1,1,New Customers,0
C001799,Paid Search,North,14,1,31.61,31.61,2025-12-18,2025-12-18,5,1,1,New Customers,0
C000214,Email,West,156,1,31.45,31.45,2025-07-29,2025-07-29,3,1,1,Need Attention,1
C007160,Email,West,34,1,31.35,31.35,2025-11-28,2025-11-28,5,1,1,New Customers,0
C004104,Social,South,341,1,31.35,31.35,2025-01-25,2025-01-25,1,1,1,Hibernating,1
C006189,Paid Search,Central,178,1,30.98,30.98,2025-07-07,2025-07-07,2,1,1,Hibernating,1
C005225,Direct,South,10,1,30.87,30.87,2025-12-22,2025-12-22,5,1,1,New Customers,0
C007565,Social,South,295,1,30.86,30.86,2025-03-12,2025-03-12,1,1,1,Hibernating,1
C009632,Affiliate,North,84,1,30.82,30.82,2025-10-09,2025-10-09,3,1,1,Need Attention,0
C002954,Paid Search,East,443,1,30.82,30.82,2024-10-15,2024-10-15,1,1,1,Hibernating,1
C004904,Organic Search,East,26,1,30.66,30.66,2025-12-06,2025-12-06,5,1,1,New Customers,0
C002553,Paid Search,Central,106,1,30.65,30.65,2025-09-17,2025-09-17,3,1,1,Need Attention,1
C000390,Organic Search,North,633,1,30.64,30.64,2024-04-08,2024-04-08,1,1,1,Hibernating,1
C004190,Social,South,304,1,30.54,30.54,2025-03-03,2025-03-03,1,1,1,Hibernating,1
C004620,Email,North,53,1,30.51,30.51,2025-11-09,2025-11-09,4,1,1,Need Attention,0
C001327,Social,South,37,1,30.42,30.42,2025-11-25,2025-11-25,4,1,1,Need Attention,0
C005897,Paid Search,West,452,1,30.2,30.2,2024-10-06,2024-10-06,1,1,1,Hibernating,1
C004219,Direct,North,615,1,30.17,30.17,2024-04-26,2024-04-26,1,1,1,Hibernating,1
C007795,Organic Search,Central,79,1,29.91,29.91,2025-10-14,2025-10-14,4,1,1,Need Attention,0
C000245,Direct,Central,407,1,29.81,29.81,2024-11-20,2024-11-20,1,1,1,Hibernating,1
C000448,Paid Search,Central,202,1,29.75,29.75,2025-06-13,2025-06-13,2,1,1,Hibernating,1
C007009,Paid Search,West,261,1,29.56,29.56,2025-04-15,2025-04-15,2,1,1,Hibernating,1
C002572,Organic Search,North,276,1,29.55,29.55,2025-03-31,2025-03-31,2,1,1,Hibernating,1
C003765,Paid Search,West,231,1,29.53,29.53,2025-05-15,2025-05-15,2,1,1,Hibernating,1
C005247,Organic Search,North,35,1,29.41,29.41,2025-11-27,2025-11-27,5,1,1,New Customers,0
